term,count_h1_2025_12_03,count_h2_2026_03_23,log_odds_difference,z_score
vernon,0,1,-5.879448455747809,-0.344925246135192
think bigger,0,1,-5.879448455747809,-0.344925246135192
vernon illinois,0,1,-5.879448455747809,-0.344925246135192
think disgusting,0,1,-5.879448455747809,-0.344925246135192
versus ai,0,1,-5.879448455747809,-0.344925246135192
think did,0,1,-5.879448455747809,-0.344925246135192
versus simply,0,1,-5.879448455747809,-0.344925246135192
think counted,0,1,-5.879448455747809,-0.344925246135192
versus union,0,1,-5.879448455747809,-0.344925246135192
think concerns,0,1,-5.879448455747809,-0.344925246135192
versus west,0,1,-5.879448455747809,-0.344925246135192
think concern,0,1,-5.879448455747809,-0.344925246135192
think collective,0,1,-5.879448455747809,-0.344925246135192
think businesses,0,1,-5.879448455747809,-0.344925246135192
think bree,0,1,-5.879448455747809,-0.344925246135192
think bit,0,1,-5.879448455747809,-0.344925246135192
vested county,0,1,-5.879448455747809,-0.344925246135192
think terrible,0,1,-5.879448455747809,-0.344925246135192
ve posted,0,1,-5.879448455747809,-0.344925246135192
throw laps,0,1,-5.879448455747809,-0.344925246135192
various defendants,0,1,-5.879448455747809,-0.344925246135192
thousands dollars,0,1,-5.879448455747809,-0.344925246135192
various public,0,1,-5.879448455747809,-0.344925246135192
vast amounts,0,1,-5.879448455747809,-0.344925246135192
vast digital,0,1,-5.879448455747809,-0.344925246135192
vast projects,0,1,-5.879448455747809,-0.344925246135192
vastly important,0,1,-5.879448455747809,-0.344925246135192
vastly voting,0,1,-5.879448455747809,-0.344925246135192
ve access,0,1,-5.879448455747809,-0.344925246135192
ve achieved,0,1,-5.879448455747809,-0.344925246135192
thousands acres,0,1,-5.879448455747809,-0.344925246135192
thousand hour,0,1,-5.879448455747809,-0.344925246135192
ve allocated,0,1,-5.879448455747809,-0.344925246135192
ve appeared,0,1,-5.879448455747809,-0.344925246135192
ve aware,0,1,-5.879448455747809,-0.344925246135192
ve blood,0,1,-5.879448455747809,-0.344925246135192
thousands gallons,0,1,-5.879448455747809,-0.344925246135192
thousands homes,0,1,-5.879448455747809,-0.344925246135192
ve brought,0,1,-5.879448455747809,-0.344925246135192
variable grants,0,1,-5.879448455747809,-0.344925246135192
throats input,0,1,-5.879448455747809,-0.344925246135192
throats,0,1,-5.879448455747809,-0.344925246135192
threaten don,0,1,-5.879448455747809,-0.344925246135192
threaten air,0,1,-5.879448455747809,-0.344925246135192
threaten ability,0,1,-5.879448455747809,-0.344925246135192
value late,0,1,-5.879448455747809,-0.344925246135192
threat subconscious,0,1,-5.879448455747809,-0.344925246135192
threat homeland,0,1,-5.879448455747809,-0.344925246135192
value surrounding,0,1,-5.879448455747809,-0.344925246135192
values heard,0,1,-5.879448455747809,-0.344925246135192
threat going,0,1,-5.879448455747809,-0.344925246135192
threat feels,0,1,-5.879448455747809,-0.344925246135192
values law,0,1,-5.879448455747809,-0.344925246135192
values property,0,1,-5.879448455747809,-0.344925246135192
variable,0,1,-5.879448455747809,-0.344925246135192
ve board,0,1,-5.879448455747809,-0.344925246135192
thoughts shared,0,1,-5.879448455747809,-0.344925246135192
think use,0,1,-5.879448455747809,-0.344925246135192
thomas dawson,0,1,-5.879448455747809,-0.344925246135192
thoma representing,0,1,-5.879448455747809,-0.344925246135192
thoma family,0,1,-5.879448455747809,-0.344925246135192
thirdly makes,0,1,-5.879448455747809,-0.344925246135192
thirdly,0,1,-5.879448455747809,-0.344925246135192
thinking voting,0,1,-5.879448455747809,-0.344925246135192
thinking say,0,1,-5.879448455747809,-0.344925246135192
ve lot,0,1,-5.879448455747809,-0.344925246135192
thinking customer,0,1,-5.879448455747809,-0.344925246135192
thinking complexities,0,1,-5.879448455747809,-0.344925246135192
ve mentioned,0,1,-5.879448455747809,-0.344925246135192
think wonderful,0,1,-5.879448455747809,-0.344925246135192
ve opportunity,0,1,-5.879448455747809,-0.344925246135192
ve overdrawn,0,1,-5.879448455747809,-0.344925246135192
ve past,0,1,-5.879448455747809,-0.344925246135192
think using,0,1,-5.879448455747809,-0.344925246135192
thomas davis,0,1,-5.879448455747809,-0.344925246135192
thou,0,1,-5.879448455747809,-0.344925246135192
ve chance,0,1,-5.879448455747809,-0.344925246135192
thou shalt,0,1,-5.879448455747809,-0.344925246135192
ve changed,0,1,-5.879448455747809,-0.344925246135192
ve charge,0,1,-5.879448455747809,-0.344925246135192
thoughtful discussions,0,1,-5.879448455747809,-0.344925246135192
thoughtful approach,0,1,-5.879448455747809,-0.344925246135192
ve doctor,0,1,-5.879448455747809,-0.344925246135192
thought talk,0,1,-5.879448455747809,-0.344925246135192
ve family,0,1,-5.879448455747809,-0.344925246135192
ve going,0,1,-5.879448455747809,-0.344925246135192
ve held,0,1,-5.879448455747809,-0.344925246135192
ve included,0,1,-5.879448455747809,-0.344925246135192
ve individually,0,1,-5.879448455747809,-0.344925246135192
ve informed,0,1,-5.879448455747809,-0.344925246135192
thought going,0,1,-5.879448455747809,-0.344925246135192
thought big,0,1,-5.879448455747809,-0.344925246135192
ve known,0,1,-5.879448455747809,-0.344925246135192
today serve,0,1,-5.879448455747809,-0.344925246135192
today supporting,0,1,-5.879448455747809,-0.344925246135192
windfall project,0,1,-5.879448455747809,-0.344925246135192
township multipliers,0,1,-5.879448455747809,-0.344925246135192
township know,0,1,-5.879448455747809,-0.344925246135192
turn built,0,1,-5.879448455747809,-0.344925246135192
turn cyrus,0,1,-5.879448455747809,-0.344925246135192
township frugal,0,1,-5.879448455747809,-0.344925246135192
township doing,0,1,-5.879448455747809,-0.344925246135192
towns just,0,1,-5.879448455747809,-0.344925246135192
towns,0,1,-5.879448455747809,-0.344925246135192
turn rinse,0,1,-5.879448455747809,-0.344925246135192
turn things,0,1,-5.879448455747809,-0.344925246135192
town trying,0,1,-5.879448455747809,-0.344925246135192
town patch,0,1,-5.879448455747809,-0.344925246135192
town love,0,1,-5.879448455747809,-0.344925246135192
town looks,0,1,-5.879448455747809,-0.344925246135192
turned large,0,1,-5.879448455747809,-0.344925246135192
town lived,0,1,-5.879448455747809,-0.344925246135192
township michigan,0,1,-5.879448455747809,-0.344925246135192
trying suppress,0,1,-5.879448455747809,-0.344925246135192
twice installed,0,1,-5.879448455747809,-0.344925246135192
township want,0,1,-5.879448455747809,-0.344925246135192
try rid,0,1,-5.879448455747809,-0.344925246135192
tracks ve,0,1,-5.879448455747809,-0.344925246135192
tracks pass,0,1,-5.879448455747809,-0.344925246135192
tracks blocked,0,1,-5.879448455747809,-0.344925246135192
trying accepted,0,1,-5.879448455747809,-0.344925246135192
tracking listening,0,1,-5.879448455747809,-0.344925246135192
tracking,0,1,-5.879448455747809,-0.344925246135192
trying communities,0,1,-5.879448455747809,-0.344925246135192
trying disparage,0,1,-5.879448455747809,-0.344925246135192
trying nuclear,0,1,-5.879448455747809,-0.344925246135192
trying push,0,1,-5.879448455747809,-0.344925246135192
trying replace,0,1,-5.879448455747809,-0.344925246135192
toxics federal,0,1,-5.879448455747809,-0.344925246135192
toxics,0,1,-5.879448455747809,-0.344925246135192
toxic elements,0,1,-5.879448455747809,-0.344925246135192
town little,0,1,-5.879448455747809,-0.344925246135192
type credit,0,1,-5.879448455747809,-0.344925246135192
traded,0,1,-5.879448455747809,-0.344925246135192
uncertain terms,0,1,-5.879448455747809,-0.344925246135192
underfunded incapable,0,1,-5.879448455747809,-0.344925246135192
underground,0,1,-5.879448455747809,-0.344925246135192
underground high,0,1,-5.879448455747809,-0.344925246135192
understaffed,0,1,-5.879448455747809,-0.344925246135192
understaffed underfunded,0,1,-5.879448455747809,-0.344925246135192
understand benefits,0,1,-5.879448455747809,-0.344925246135192
total time,0,1,-5.879448455747809,-0.344925246135192
total speaking,0,1,-5.879448455747809,-0.344925246135192
total miles,0,1,-5.879448455747809,-0.344925246135192
understand going,0,1,-5.879448455747809,-0.344925246135192
understand guys,0,1,-5.879448455747809,-0.344925246135192
understand looking,0,1,-5.879448455747809,-0.344925246135192
understand necessary,0,1,-5.879448455747809,-0.344925246135192
understand worry,0,1,-5.879448455747809,-0.344925246135192
tornadoes yes,0,1,-5.879448455747809,-0.344925246135192
underfunded,0,1,-5.879448455747809,-0.344925246135192
uncertain revenue,0,1,-5.879448455747809,-0.344925246135192
town job,0,1,-5.879448455747809,-0.344925246135192
unbelievable claims,0,1,-5.879448455747809,-0.344925246135192
town great,0,1,-5.879448455747809,-0.344925246135192
types massive,0,1,-5.879448455747809,-0.344925246135192
typically generate,0,1,-5.879448455747809,-0.344925246135192
typically just,0,1,-5.879448455747809,-0.344925246135192
uaw,0,1,-5.879448455747809,-0.344925246135192
uaw locals,0,1,-5.879448455747809,-0.344925246135192
touch people,0,1,-5.879448455747809,-0.344925246135192
unanimously said,0,1,-5.879448455747809,-0.344925246135192
unanimously standards,0,1,-5.879448455747809,-0.344925246135192
unapologetic,0,1,-5.879448455747809,-0.344925246135192
touch massey,0,1,-5.879448455747809,-0.344925246135192
unapologetic patriot,0,1,-5.879448455747809,-0.344925246135192
unaware,0,1,-5.879448455747809,-0.344925246135192
unaware maybe,0,1,-5.879448455747809,-0.344925246135192
unbelievable,0,1,-5.879448455747809,-0.344925246135192
try research,0,1,-5.879448455747809,-0.344925246135192
try permits,0,1,-5.879448455747809,-0.344925246135192
understanding considerate,0,1,-5.879448455747809,-0.344925246135192
tried fight,0,1,-5.879448455747809,-0.344925246135192
tried match,0,1,-5.879448455747809,-0.344925246135192
tried price,0,1,-5.879448455747809,-0.344925246135192
tried stay,0,1,-5.879448455747809,-0.344925246135192
transmission mid,0,1,-5.879448455747809,-0.344925246135192
transmission indiana,0,1,-5.879448455747809,-0.344925246135192
truck need,0,1,-5.879448455747809,-0.344925246135192
transmission electrical,0,1,-5.879448455747809,-0.344925246135192
translating pec,0,1,-5.879448455747809,-0.344925246135192
translating,0,1,-5.879448455747809,-0.344925246135192
truck sized,0,1,-5.879448455747809,-0.344925246135192
truck surrounding,0,1,-5.879448455747809,-0.344925246135192
truck trailer,0,1,-5.879448455747809,-0.344925246135192
truck verdin,0,1,-5.879448455747809,-0.344925246135192
trucks did,0,1,-5.879448455747809,-0.344925246135192
trucks drive,0,1,-5.879448455747809,-0.344925246135192
tried improve,0,1,-5.879448455747809,-0.344925246135192
transmission reliability,0,1,-5.879448455747809,-0.344925246135192
true believe,0,1,-5.879448455747809,-0.344925246135192
tried double,0,1,-5.879448455747809,-0.344925246135192
treasurer,0,1,-5.879448455747809,-0.344925246135192
treasurer office,0,1,-5.879448455747809,-0.344925246135192
treating,0,1,-5.879448455747809,-0.344925246135192
treating like,0,1,-5.879448455747809,-0.344925246135192
transparent development,0,1,-5.879448455747809,-0.344925246135192
transparency identifying,0,1,-5.879448455747809,-0.344925246135192
trees,0,1,-5.879448455747809,-0.344925246135192
trees waterways,0,1,-5.879448455747809,-0.344925246135192
trespassing,0,1,-5.879448455747809,-0.344925246135192
trespassing fence,0,1,-5.879448455747809,-0.344925246135192
tribune article,0,1,-5.879448455747809,-0.344925246135192
tribune think,0,1,-5.879448455747809,-0.344925246135192
trickled,0,1,-5.879448455747809,-0.344925246135192
trickled gallons,0,1,-5.879448455747809,-0.344925246135192
tried bring,0,1,-5.879448455747809,-0.344925246135192
trucks middle,0,1,-5.879448455747809,-0.344925246135192
transfer jobs,0,1,-5.879448455747809,-0.344925246135192
traded long,0,1,-5.879448455747809,-0.344925246135192
trustees township,0,1,-5.879448455747809,-0.344925246135192
truth status,0,1,-5.879448455747809,-0.344925246135192
trailer going,0,1,-5.879448455747809,-0.344925246135192
traffic doors,0,1,-5.879448455747809,-0.344925246135192
try childish,0,1,-5.879448455747809,-0.344925246135192
tradespeople work,0,1,-5.879448455747809,-0.344925246135192
tradespeople room,0,1,-5.879448455747809,-0.344925246135192
try communities,0,1,-5.879448455747809,-0.344925246135192
trades work,0,1,-5.879448455747809,-0.344925246135192
trades walked,0,1,-5.879448455747809,-0.344925246135192
try demonstrations,0,1,-5.879448455747809,-0.344925246135192
trades represent,0,1,-5.879448455747809,-0.344925246135192
step right,0,1,-5.879448455747809,-0.344925246135192
try know,0,1,-5.879448455747809,-0.344925246135192
try let,0,1,-5.879448455747809,-0.344925246135192
trades important,0,1,-5.879448455747809,-0.344925246135192
truth look,0,1,-5.879448455747809,-0.344925246135192
trustees think,0,1,-5.879448455747809,-0.344925246135192
transfer,0,1,-5.879448455747809,-0.344925246135192
trustees protection,0,1,-5.879448455747809,-0.344925246135192
true let,0,1,-5.879448455747809,-0.344925246135192
true normal,0,1,-5.879448455747809,-0.344925246135192
training standards,0,1,-5.879448455747809,-0.344925246135192
training personnel,0,1,-5.879448455747809,-0.344925246135192
truly deserves,0,1,-5.879448455747809,-0.344925246135192
truly difficult,0,1,-5.879448455747809,-0.344925246135192
truly interests,0,1,-5.879448455747809,-0.344925246135192
training equipment,0,1,-5.879448455747809,-0.344925246135192
training deal,0,1,-5.879448455747809,-0.344925246135192
training based,0,1,-5.879448455747809,-0.344925246135192
trust big,0,1,-5.879448455747809,-0.344925246135192
trust corporations,0,1,-5.879448455747809,-0.344925246135192
trained taking,0,1,-5.879448455747809,-0.344925246135192
trained state,0,1,-5.879448455747809,-0.344925246135192
trust judgment,0,1,-5.879448455747809,-0.344925246135192
tornadoes year,0,1,-5.879448455747809,-0.344925246135192
tornado comes,0,1,-5.879448455747809,-0.344925246135192
urge say,0,1,-5.879448455747809,-0.344925246135192
unlike going,0,1,-5.879448455747809,-0.344925246135192
tonight consider,0,1,-5.879448455747809,-0.344925246135192
tonight community,0,1,-5.879448455747809,-0.344925246135192
unlike rural,0,1,-5.879448455747809,-0.344925246135192
tonight chatgpt,0,1,-5.879448455747809,-0.344925246135192
tonight change,0,1,-5.879448455747809,-0.344925246135192
unlock ability,0,1,-5.879448455747809,-0.344925246135192
unlock possibility,0,1,-5.879448455747809,-0.344925246135192
tonight calling,0,1,-5.879448455747809,-0.344925246135192
tonight bulk,0,1,-5.879448455747809,-0.344925246135192
unoccupied closest,0,1,-5.879448455747809,-0.344925246135192
tonight bribes,0,1,-5.879448455747809,-0.344925246135192
unoccupied unoccupied,0,1,-5.879448455747809,-0.344925246135192
unplanned,0,1,-5.879448455747809,-0.344925246135192
tonight approve,0,1,-5.879448455747809,-0.344925246135192
unplanned drain,0,1,-5.879448455747809,-0.344925246135192
tonight considered,0,1,-5.879448455747809,-0.344925246135192
unless quote,0,1,-5.879448455747809,-0.344925246135192
unpopular forever,0,1,-5.879448455747809,-0.344925246135192
tonight cyrus,0,1,-5.879448455747809,-0.344925246135192
tonight mental,0,1,-5.879448455747809,-0.344925246135192
university jobs,0,1,-5.879448455747809,-0.344925246135192
tonight live,0,1,-5.879448455747809,-0.344925246135192
tonight like,0,1,-5.879448455747809,-0.344925246135192
tonight investing,0,1,-5.879448455747809,-0.344925246135192
tonight increasing,0,1,-5.879448455747809,-0.344925246135192
tonight hope,0,1,-5.879448455747809,-0.344925246135192
unknowns know,0,1,-5.879448455747809,-0.344925246135192
tonight hear,0,1,-5.879448455747809,-0.344925246135192
tonight greatly,0,1,-5.879448455747809,-0.344925246135192
tonight giving,0,1,-5.879448455747809,-0.344925246135192
tonight facility,0,1,-5.879448455747809,-0.344925246135192
tonight everybody,0,1,-5.879448455747809,-0.344925246135192
tonight distorts,0,1,-5.879448455747809,-0.344925246135192
unless land,0,1,-5.879448455747809,-0.344925246135192
unpopular,0,1,-5.879448455747809,-0.344925246135192
unreclaimed,0,1,-5.879448455747809,-0.344925246135192
tonight need,0,1,-5.879448455747809,-0.344925246135192
upgrades training,0,1,-5.879448455747809,-0.344925246135192
uplifting corporation,0,1,-5.879448455747809,-0.344925246135192
upload,0,1,-5.879448455747809,-0.344925246135192
