hearing_id,document_id,unit_type,start_timestamp,speaker_name,speaker_role,n_words,duration_seconds,land_use__seed_hit_count,land_use__seed_hit_any,land_use__tfidf_similarity,electricity_infrastructure__seed_hit_count,electricity_infrastructure__seed_hit_any,electricity_infrastructure__tfidf_similarity,utilities__seed_hit_count,utilities__seed_hit_any,utilities__tfidf_similarity,economic_development__seed_hit_count,economic_development__seed_hit_any,economic_development__tfidf_similarity,water__seed_hit_count,water__seed_hit_any,water__tfidf_similarity,other_cities__seed_hit_count,other_cities__seed_hit_any,other_cities__tfidf_similarity,taxes_agreements_deals__seed_hit_count,taxes_agreements_deals__seed_hit_any,taxes_agreements_deals__tfidf_similarity,aesthetics__seed_hit_count,aesthetics__seed_hit_any,aesthetics__tfidf_similarity,sustainability__seed_hit_count,sustainability__seed_hit_any,sustainability__tfidf_similarity,safety__seed_hit_count,safety__seed_hit_any,safety__tfidf_similarity,noise__seed_hit_count,noise__seed_hit_any,noise__tfidf_similarity,traffic__seed_hit_count,traffic__seed_hit_any,traffic__tfidf_similarity,air_quality__seed_hit_count,air_quality__seed_hit_any,air_quality__tfidf_similarity
h1_2025_12_03,h1_2025_12_03_t00087,comment,00:55:57.742,Unknown speaker,official,35,10.298999999999978,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.010373228764432202,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.012566458817870042,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00088,comment,00:56:09.181,Unknown speaker,developer,48,16.88299999999981,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.007666899071741133,0,False,0.0,0,False,0.0,0,False,0.00891636745690658,0,False,0.0,0,False,0.0,1,True,0.0,0,False,0.0,0,False,0.00928792506496647,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00091,comment,00:56:34.855,Unknown speaker,official,41,16.153999999999996,0,False,0.0,0,False,0.025582750754034392,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,2,True,0.06361044655739383,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00093,comment,00:57:02.553,Unknown speaker,developer,87,44.572000000000116,0,False,0.0,0,False,0.052144535227510336,0,False,0.012651799311505021,0,False,0.0,0,False,0.0,1,True,0.00531611115861577,0,False,0.0,0,False,0.0,6,True,0.09231406416603845,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00094,comment,00:57:48.495,Unknown speaker,official,20,8.564000000000306,0,False,0.028110293950474447,1,True,0.10718221269905996,1,True,0.08315052386636898,0,False,0.0,0,False,0.01481352737471675,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00095,comment,00:57:59.080,Unknown speaker,developer,18,3.8020000000001346,0,False,0.0,0,False,0.021107649163451425,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00096,comment,00:58:04.423,Unknown speaker,official,18,6.703000000000429,0,False,0.02948403123115299,1,True,0.03976265341305925,0,False,0.0,0,False,0.0,1,True,0.015537457720263959,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00103,comment,00:58:28.073,Unknown speaker,official,19,12.48700000000008,0,False,0.006503249248916627,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00104,comment,00:58:45.661,Unknown speaker,official,32,11.143999999999778,0,False,0.0,0,False,0.0,0,False,0.021408760902742116,0,False,0.0,1,True,0.05409022801113098,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,1,True,0.03128801102571995,0,False,0.0,0,False,0.0,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00105,comment,00:58:58.047,Unknown speaker,developer,199,71.346,0,False,0.0,0,False,0.0,0,False,0.011608585958596991,0,False,0.004784366323961819,3,True,0.036798743028030316,0,False,0.011032073839411132,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0
